comb_total_value,comb_number_of_invoices,comb_avg_invoice_value,comb_min_invoice_value,comb_max_invoice_value,comb_value_spread,comb_max_invoice_ratio,comb_min_invoice_ratio,comb_avg_invoice_ratio,comb_value_std,comb_overdue_count,comb_overdue_ratio,comb_avg_days_overdue,comb_max_days_overdue,comb_oldest_age,comb_newest_age,comb_age_spread,comb_avg_age,cust_num_payments,cust_avg_payment_amount,cust_avg_invoices_per_payment,cust_avg_days_overdue_hist,cust_pattern_overdue_pref,cust_pattern_highest_val_pref,cust_pattern_oldest_pref,interact_overdue_alignment,interact_value_alignment,interact_age_alignment,target_is_selected,payment_id,customer_id
5900.0,5.0,1180.0,500.0,1800.0,1300.0,0.3050847457627119,0.0847457627118644,0.2,530.659966456864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,6.0,983.3333333333334,100.0,1800.0,1700.0,0.3050847457627119,0.01694915254237288,0.16666666666666669,620.2598021976132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,6.0,983.3333333333334,100.0,1800.0,1700.0,0.3050847457627119,0.01694915254237288,0.16666666666666669,620.2598021976132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,5.0,1180.0,100.0,1800.0,1700.0,0.3050847457627119,0.01694915254237288,0.2,570.6137047074842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,6.0,983.3333333333334,300.0,1800.0,1500.0,0.3050847457627119,0.05084745762711865,0.16666666666666669,545.94464513864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,6.0,983.3333333333334,300.0,1800.0,1500.0,0.3050847457627119,0.05084745762711865,0.16666666666666669,545.94464513864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,7.0,842.8571428571429,100.0,1800.0,1700.0,0.3050847457627119,0.01694915254237288,0.14285714285714285,580.2884574739973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8398164080613033,-0.0,0,5022,41
5900.0,5.0,1180.0,300.0,1600.0,1300.0,0.2711864406779661,0.05084745762711865,0.2,453.43136195018536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7465034738322696,-0.0,0,5022,41
7500.0,3.0,2500.0,2500.0,2500.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,53.0,0.0,53.0,17.666666666666668,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.11654952380952381,1,5023,41
7500.0,4.0,1875.0,900.0,2500.0,1600.0,0.3333333333333333,0.12,0.25,672.2164829874376,0.0,0.0,0.0,0.0,53.0,0.0,53.0,26.5,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.1748242857142857,0,5023,41
7500.0,5.0,1500.0,200.0,2500.0,2300.0,0.3333333333333333,0.02666666666666667,0.2,931.6651759081693,0.0,0.0,0.0,0.0,54.0,0.0,54.0,21.4,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.14117885714285713,0,5023,41
7500.0,4.0,1875.0,900.0,2500.0,1600.0,0.3333333333333333,0.12,0.25,672.2164829874376,0.0,0.0,0.0,0.0,53.0,0.0,53.0,13.25,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.08741214285714285,0,5023,41
7500.0,5.0,1500.0,200.0,2500.0,2300.0,0.3333333333333333,0.02666666666666667,0.2,931.6651759081693,0.0,0.0,0.0,0.0,54.0,0.0,54.0,10.8,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.07124914285714286,0,5023,41
7500.0,4.0,1875.0,900.0,2500.0,1600.0,0.3333333333333333,0.12,0.25,672.2164829874376,0.0,0.0,0.0,0.0,53.0,0.0,53.0,26.5,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.1748242857142857,0,5023,41
7500.0,5.0,1500.0,200.0,2500.0,2300.0,0.3333333333333333,0.02666666666666667,0.2,931.6651759081693,0.0,0.0,0.0,0.0,54.0,0.0,54.0,21.4,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.9175771865854979,-0.14117885714285713,0,5023,41
5400.0,3.0,1800.0,400.0,3000.0,2600.0,0.5555555555555556,0.07407407407407407,0.3333333333333333,1070.8252269472673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.52929531097583,-0.0,0,5024,41
5400.0,4.0,1350.0,400.0,3000.0,2600.0,0.5555555555555556,0.07407407407407407,0.25,1006.2305898749054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.52929531097583,-0.0,0,5024,41
5400.0,5.0,1080.0,300.0,3000.0,2700.0,0.5555555555555556,0.05555555555555555,0.2,990.7572861200669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.52929531097583,-0.0,0,5024,41
5400.0,4.0,1350.0,300.0,2800.0,2500.0,0.5185185185185185,0.05555555555555555,0.25,912.4143795447329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.4273422902441077,-0.0,0,5024,41
5400.0,3.0,1800.0,400.0,2500.0,2100.0,0.46296296296296297,0.07407407407407407,0.3333333333333333,989.9494936611666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2744127591465249,-0.0,1,5024,41
5400.0,5.0,1080.0,400.0,2000.0,1600.0,0.37037037037037035,0.07407407407407407,0.2,549.1812087098392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.0195302073172199,-0.0,0,5024,41
6500.0,4.0,1625.0,100.0,2700.0,2600.0,0.4153846153846154,0.015384615384615385,0.25,998.4362773857929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.1434423402065437,-0.0,1,5025,41
6500.0,5.0,1300.0,100.0,2700.0,2600.0,0.4153846153846154,0.015384615384615385,0.2,901.1104260855047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.1434423402065437,-0.0,0,5025,41
9900.0,4.0,2475.0,1600.0,2900.0,1300.0,0.29292929292929293,0.16161616161616163,0.25,516.5994579942956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.2,970.3607576566562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,4.0,2475.0,1800.0,2900.0,1100.0,0.29292929292929293,0.18181818181818182,0.25,432.29041164476456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,1,5026,41
9900.0,5.0,1980.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.2,906.4215354899728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.2,906.4215354899728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,4.0,2475.0,1800.0,2900.0,1100.0,0.29292929292929293,0.18181818181818182,0.25,414.578098794425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.2,899.7777503361594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.2,899.7777503361594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2900.0,2000.0,0.29292929292929293,0.09090909090909091,0.2,735.9347797189639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.16666666666666666,859.7480251019286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.16666666666666666,859.7480251019286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2900.0,2000.0,0.29292929292929293,0.09090909090909091,0.2,818.2909018191514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2900.0,2000.0,0.29292929292929293,0.09090909090909091,0.2,818.2909018191514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,1100.0,2900.0,1800.0,0.29292929292929293,0.1111111111111111,0.2,643.1174076325411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,5.0,1980.0,1100.0,2900.0,1800.0,0.29292929292929293,0.1111111111111111,0.2,643.1174076325411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.16666666666666666,824.1156876717411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.16666666666666666,824.1156876717411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2900.0,2200.0,0.29292929292929293,0.0707070707070707,0.16666666666666666,795.2986860293433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.8063557094236194,-0.0,0,5026,41
9900.0,4.0,2475.0,1800.0,2800.0,1000.0,0.2828282828282828,0.18181818181818182,0.25,396.0744879438715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2800.0,2100.0,0.2828282828282828,0.0707070707070707,0.2,893.0845424706442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2800.0,2100.0,0.2828282828282828,0.0707070707070707,0.2,893.0845424706442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2800.0,1900.0,0.2828282828282828,0.09090909090909091,0.2,813.3879763065102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2800.0,1900.0,0.2828282828282828,0.09090909090909091,0.2,813.3879763065102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2800.0,1900.0,0.2828282828282828,0.09090909090909091,0.2,808.4553172563095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,900.0,2800.0,1900.0,0.2828282828282828,0.09090909090909091,0.2,808.4553172563095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,1100.0,2800.0,1700.0,0.2828282828282828,0.1111111111111111,0.2,633.7191807101943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,1100.0,2800.0,1700.0,0.2828282828282828,0.1111111111111111,0.2,633.7191807101943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2800.0,2100.0,0.2828282828282828,0.0707070707070707,0.16666666666666666,818.0260794538684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2800.0,2100.0,0.2828282828282828,0.0707070707070707,0.16666666666666666,818.0260794538684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2800.0,2100.0,0.2828282828282828,0.0707070707070707,0.16666666666666666,788.986691902975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,1100.0,2800.0,1700.0,0.2828282828282828,0.1111111111111111,0.2,730.479294709987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2800.0,2100.0,0.2828282828282828,0.0707070707070707,0.16666666666666666,754.4313531837516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,6.0,1650.0,900.0,2800.0,1900.0,0.2828282828282828,0.09090909090909091,0.16666666666666666,713.5591542869215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7785503401331497,-0.0,0,5026,41
9900.0,5.0,1980.0,1100.0,2700.0,1600.0,0.2727272727272727,0.1111111111111111,0.2,724.9827584156743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7507449708426801,-0.0,0,5026,41
9900.0,5.0,1980.0,700.0,2700.0,2000.0,0.2727272727272727,0.0707070707070707,0.2,741.3501197140256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7507449708426801,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2700.0,2000.0,0.2727272727272727,0.0707070707070707,0.16666666666666666,747.7744758058185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7507449708426801,-0.0,0,5026,41
9900.0,6.0,1650.0,900.0,2700.0,1800.0,0.2727272727272727,0.09090909090909091,0.16666666666666666,706.5172798075548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7507449708426801,-0.0,0,5026,41
9900.0,7.0,1414.2857142857142,700.0,2700.0,2000.0,0.2727272727272727,0.0707070707070707,0.14285714285714285,633.4228364970103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7507449708426801,-0.0,0,5026,41
9900.0,6.0,1650.0,900.0,2600.0,1700.0,0.26262626262626265,0.09090909090909091,0.16666666666666666,665.2067347825035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.7229396015522106,-0.0,0,5026,41
9900.0,6.0,1650.0,700.0,2500.0,1800.0,0.25252525252525254,0.0707070707070707,0.16666666666666666,680.0735254367721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.6951342322617409,-0.0,0,5026,41
5200.0,3.0,1733.3333333333333,1000.0,2600.0,1600.0,0.5,0.19230769230769232,0.3333333333333333,659.9663291074443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.376365779878247,-0.0,1,5027,41
5200.0,4.0,1300.0,800.0,2300.0,1500.0,0.4423076923076923,0.15384615384615385,0.25,595.8187643906492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.217554343738449,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2300.0,1500.0,0.4423076923076923,0.15384615384615385,0.25,587.3670062235366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.217554343738449,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2300.0,1500.0,0.4423076923076923,0.15384615384615385,0.25,587.3670062235366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.217554343738449,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2300.0,1500.0,0.4423076923076923,0.15384615384615385,0.25,595.8187643906492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.217554343738449,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2300.0,1500.0,0.4423076923076923,0.15384615384615385,0.25,587.3670062235366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.217554343738449,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2300.0,1500.0,0.4423076923076923,0.15384615384615385,0.25,587.3670062235366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.217554343738449,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2200.0,1400.0,0.4230769230769231,0.15384615384615385,0.25,538.5164807134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.1646171983585165,-0.0,0,5027,41
5200.0,4.0,1300.0,800.0,2200.0,1400.0,0.4230769230769231,0.15384615384615385,0.25,533.8539126015655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.1646171983585165,-0.0,0,5027,41
5200.0,4.0,1300.0,900.0,2200.0,1300.0,0.4230769230769231,0.17307692307692307,0.25,524.4044240850758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.1646171983585165,-0.0,0,5027,41
5200.0,4.0,1300.0,900.0,2200.0,1300.0,0.4230769230769231,0.17307692307692307,0.25,524.4044240850758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.1646171983585165,-0.0,0,5027,41
5200.0,5.0,1040.0,800.0,1200.0,400.0,0.23076923076923078,0.15384615384615385,0.2,135.64659966250537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,0.6352457445591909,-0.0,0,5027,41
5900.0,4.0,1475.0,400.0,2700.0,2300.0,0.4576271186440678,0.06779661016949153,0.25,1035.3139620424329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
5900.0,4.0,1475.0,200.0,2700.0,2500.0,0.4576271186440678,0.03389830508474576,0.25,952.2998477370455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
5900.0,4.0,1475.0,400.0,2700.0,2300.0,0.4576271186440678,0.06779661016949153,0.25,920.2581159652981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
5900.0,4.0,1475.0,200.0,2700.0,2500.0,0.4576271186440678,0.03389830508474576,0.25,928.3722313813571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
5900.0,4.0,1475.0,500.0,2700.0,2200.0,0.4576271186440678,0.0847457627118644,0.25,878.564169540279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
5900.0,4.0,1475.0,500.0,2700.0,2200.0,0.4576271186440678,0.0847457627118644,0.25,807.3877630977571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
5900.0,5.0,1180.0,200.0,2700.0,2500.0,0.4576271186440678,0.03389830508474576,0.2,904.2123644365852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5154.285714285715,2.8,0.08163265306122448,1.0,0.8763657798782469,-0.8298571428571428,0.0,1.2597246120919547,-0.0,0,5028,41
